a,b,c,t.star,c.star
39.25214083,2.486915891,0.003559218,2075.647474,19.32950716
22.11461487,1.694276701,-0.001683443,2083.583659,34.00758901
39.28789747,2.372758294,0.002903991,2070.385132,15.57368285
30.77108723,2.297898224,0.002843977,2036.403436,7.882826638
25.59350559,1.896630147,-0.000198939,2017.737888,6.793232439
31.22029947,2.226589116,0.002020502,2042.49727,8.535389639
47.44167912,2.611921074,0.004468333,2066.118682,13.30296679
12.27727206,2.103595151,0.003041573,2071.365766,17.88885253
43.14737297,2.560870459,0.004936348,2042.406899,8.100413801
48.51217633,2.459361071,0.003996527,2042.289762,8.290191835
13.44106699,1.747459306,6.61E-05,2033.690883,8.602856393
31.08721328,1.940182353,0.000532481,2084.266727,32.96816742
30.64894852,2.027810559,0.000709197,2034.034205,7.968887771
25.04648361,1.947075661,0.001548389,2074.167651,21.28077466
38.56995251,1.964794871,-0.001431006,2041.59683,9.482503405
30.46760794,2.206523473,0.003250117,2067.735175,15.3589871
19.05328829,2.129167235,0.003104051,2083.427432,30.36205678
21.90725662,1.840891025,-0.000585647,2083.793265,34.94633788
18.6559693,1.558476835,-0.002577623,2052.037017,12.59590131
61.12548269,3.023462967,0.007224712,2069.127571,12.69772318
34.30558744,2.494926609,0.005532197,2037.069269,7.233644605
33.24161587,2.112903368,0.001472295,2050.308433,10.48325513
36.36497309,2.343026191,0.002414462,2079.386579,23.67268224
5.069647943,1.414187333,-0.003244129,2030.217225,8.802250542
34.20985659,2.340435787,0.003060535,2083.370858,29.46714206
48.55124334,2.628745745,0.004687508,2035.702473,7.120367654
38.53574312,2.428770616,0.003957199,2069.745767,14.71558707
35.48097071,1.970508263,0.000881538,2067.350713,15.98585316
48.54187912,2.720623572,0.005133855,2050.26271,8.32057422
27.78951301,1.843534022,-0.000296798,2058.16927,12.82638539
-5.267593867,1.155172618,-0.003727742,2070.088643,22.00627339
31.99715112,2.175579094,0.001328357,2084.547905,34.39416196
45.49322451,2.403573381,0.002832433,2065.915688,14.21233497
36.33646585,2.245832716,0.002912739,2073.716727,19.4351374
25.77217206,2.073806733,0.002407933,2066.472726,14.91678535
34.4837612,1.911960955,-0.000751284,2046.821511,10.74569669
40.79224955,2.376028554,0.002643332,2040.388587,8.194971553
38.58091698,2.500281516,0.003966816,2082.886387,27.79705228
38.73230474,2.421795984,0.004265711,2083.328983,28.58286083
18.87268882,1.809995845,0.000248795,2063.010266,15.41351862
36.78610382,2.342432877,0.003344926,2040.763653,7.88256461
47.04723263,2.169939102,0.000118123,2069.557351,17.06890649
16.3042134,1.558669148,-0.00209618,2077.12491,25.25973212
40.78474942,2.630961997,0.005771791,2073.127679,16.40034372
35.28880229,2.456437953,0.00459863,2083.961663,27.25314298
15.09527555,1.628395785,-0.001132394,2079.744175,29.45588435
14.09809626,2.106970793,0.00319419,2026.085163,6.791824361
25.3823179,1.945000363,-0.000856618,2083.514528,32.33172585
19.28770132,1.591754202,-0.002181513,2072.031018,21.50699155
36.7019686,2.497206775,0.004633242,2083.8649,29.34682799
53.76105111,2.673251415,0.004657838,2066.720549,13.80346858
21.45583897,1.989559561,0.001394968,2027.887009,7.197505727
26.49582937,2.332340359,0.005095349,2064.743105,13.53457576
66.08289185,2.922078229,0.00510131,2042.828332,7.000388114
29.4042934,2.093841277,0.00245057,2080.639878,26.51323673
47.66641172,2.317198684,0.001614936,2024.774642,6.452840127
48.45834282,2.530322243,0.004416274,2032.80143,6.927956829
38.58091698,2.500281516,0.003966816,2082.886387,27.79705228
21.24639109,1.810723267,-0.000127359,2067.344033,17.52474332
18.6559693,1.558476835,-0.002577623,2052.037017,12.59590131
14.48550524,2.0779608,0.002722836,2031.801121,7.428751632
48.4047364,2.801465761,0.00590788,2085.060934,26.90271577
27.549289,1.881468966,-1.94E-05,2078.040759,24.54966273
49.78219549,2.322669206,0.001191505,2049.302097,10.05262702
38.67471309,2.323379762,0.002029704,2074.652317,19.58863958
45.08124025,2.731771452,0.006156703,2083.921082,27.08517413
36.88353248,2.434317666,0.004264334,2085.490874,31.33735199
59.74071462,3.200218726,0.009576787,2041.016259,5.573177771
33.91589134,2.077157532,0.000724054,2072.232855,19.16284318
13.14461951,1.887520402,0.00101428,2084.738709,34.2541178
36.92189907,2.35006813,0.004690536,2081.655498,25.24756558
41.33828203,2.663514383,0.005552554,2077.676547,18.55165173
19.76321049,1.765148204,0.000162439,2079.886104,27.45998838
18.37811207,1.76913468,-0.000325893,2046.729751,10.7089855
60.78588696,3.176800952,0.008571606,2023.880478,4.917556737
27.36230608,1.925958791,0.001177967,2025.323581,7.392513533
25.23153043,1.986237912,0.001617897,2075.824763,21.90038385
27.60191911,2.075035371,0.001428325,2064.478249,15.26357105
40.74495811,2.37898508,0.003791526,2066.992525,13.7907
14.40702008,1.57597677,-0.001189677,2069.882873,20.0550272
42.86774447,2.518923733,0.004270356,2080.44673,22.25687584
36.76178071,2.14204761,0.001136328,2072.701012,19.17433159
36.78567547,2.423333024,0.003180234,2080.171033,22.97389956
16.68921432,1.946215537,0.001612036,2083.237022,31.1315216
45.13793961,2.546177242,0.004801683,2082.259071,25.01037026
43.54408517,2.453917344,0.00455666,2060.326629,11.80699842
31.35799309,2.296510982,0.003465308,2025.315725,6.259353915
25.04648361,1.947075661,0.001548389,2074.167651,21.28077466
17.13579259,1.840647109,0.000927392,2025.310839,7.423909418
33.24161587,2.112903368,0.001472295,2050.308433,10.48325513
60.66750086,2.79076417,0.00531968,2038.68786,6.801552293
39.91568445,2.114235548,0.001508369,2061.812995,13.17720857
26.06285954,1.76949456,-0.000857885,2057.627248,13.7589043
35.7579962,2.265369567,0.002334191,2030.073222,6.96570324
29.39310837,2.330361896,0.003593305,2022.717217,6.388046525
26.84898768,1.942309321,0.001322941,2076.862425,22.53104197
35.41264904,2.227310104,0.001785438,2059.552117,12.30169193
9.815981116,1.414927314,-0.003836469,2074.398229,24.67426483
34.36350998,2.502701389,0.003842679,2056.385507,10.88610696
40.92232651,2.26033945,0.002085856,2049.408945,10.16198525
27.19110709,2.240518725,0.003196969,2039.248679,7.884141561
37.60121235,2.471864014,0.004126481,2084.685849,30.94376832
20.30349193,2.195505753,0.003206052,2079.707921,24.55183723
30.64894852,2.027810559,0.000709197,2034.034205,7.968887771
31.85295425,2.110397482,0.001363958,2027.536328,7.046052502
37.38538787,2.41208461,0.002881943,2083.019381,27.56299457
32.06041814,2.657400978,0.005616723,2034.689835,6.921033948
36.92189907,2.35006813,0.004690536,2081.655498,25.24756558
49.46107852,2.623028883,0.004790429,2051.808597,9.226435111
37.93397956,2.586554331,0.005132654,2080.167783,23.16036184
11.49096901,1.473083901,-0.001692328,2057.41305,14.46991983
6.823744929,1.638451505,-0.000562786,2080.363808,29.12703608
51.82852269,3.047370935,0.009240686,2062.811403,10.47367134
16.89667414,1.898094939,0.001257671,2020.943217,6.57726736
53.44456697,2.714873294,0.00534292,2060.053419,11.28194287
37.58609299,2.202991805,0.001330579,2025.149044,6.993089106
35.39857111,2.102456128,0.001639975,2059.01993,13.04219457
46.9480876,2.330817699,0.002718396,2020.430217,6.305088897
31.36189256,2.34016126,0.00447235,2066.808168,14.36581427
30.54133229,2.180410448,0.002583333,2081.98139,26.64609776
48.36332497,2.420371112,0.003266445,2042.055593,7.969372
32.45850013,2.074825413,0.000405888,2043.813514,9.174428568
38.56192697,2.427665069,0.003806759,2082.371443,26.99752017
22.82106447,2.063639875,0.001856048,2037.459669,8.357299983
24.6061045,1.758369441,-0.001052809,2076.510987,25.17959458
46.394447,2.423523085,0.00289986,2063.424093,12.52048367
38.56192697,2.427665069,0.003806759,2082.371443,26.99752017
32.64024461,2.005420511,0.000434392,2047.474438,10.26867406
36.21903994,2.654225602,0.006746303,2080.112295,22.17063864
30.85466639,2.394935238,0.004425476,2053.674134,10.00437624
40.68161246,2.293205405,0.002263889,2059.601335,12.43189862
33.52614886,2.071975681,0.003011496,2074.909021,20.56967815
19.12456757,1.653829655,-0.00131388,2078.736936,28.19253359
29.28601989,2.268188476,0.002783333,2067.082561,15.02098567
26.84540776,1.959297811,0.000505403,2080.147017,27.6251059
7.714208318,0.980369075,-0.006575537,2016.951649,8.386509658
46.19591448,2.688752318,0.005289406,2083.103009,25.81929994
32.4267289,2.344637656,0.00362896,2080.168877,23.42489931
21.57522756,2.172936337,0.003320698,2048.864672,9.352568539
6.823744929,1.638451505,-0.000562786,2080.363808,29.12703608
27.40363837,1.847500099,-0.00082018,2067.227889,17.5780442
45.73557987,2.562126735,0.005804024,2054.109096,9.202006694
48.01056189,2.374540983,0.002028698,2083.103814,29.03959378
39.7405815,2.296071623,0.002682677,2035.228847,7.29674845
33.35691044,2.013882174,0.000631613,2060.006883,12.75786702
31.13543891,2.293169196,0.00355391,2079.640363,23.59682353
45.266729,2.612410688,0.004771515,2081.187458,23.12794763
36.33646585,2.245832716,0.002912739,2073.716727,19.4351374
28.61891824,1.885022618,-0.000278336,2084.003667,33.42202615
16.464575,1.610771209,-0.001589051,2076.598233,25.22065975
39.88690849,2.598288036,0.004901415,2070.410395,15.07032013
24.6061045,1.758369441,-0.001052809,2076.510987,25.17959458
44.39733238,2.719173426,0.006595765,2082.080384,23.13779054
22.66278272,1.721693859,-0.001163417,2020.571904,6.936424577
33.55353379,2.540982642,0.005490926,2078.041594,21.14377353
25.95528943,2.003540796,0.000586676,2054.429921,11.40646751
22.06274113,2.126387,0.002577475,2020.427258,6.139024792
22.31294623,1.51398468,-0.003132251,2038.303139,9.724194955
41.24867386,2.341845651,0.001404683,2042.88712,8.974899855
-1.685608095,1.354616566,-0.001958667,2081.547783,33.44125208
6.191515575,1.49880369,-0.001169715,2018.858529,7.444761114
20.85892188,1.41895826,-0.003987517,2021.081716,7.906323837
31.87177198,2.082471647,0.001126427,2079.163683,24.58260086
40.68161246,2.293205405,0.002263889,2059.601335,12.43189862
36.51124867,2.60874503,0.004812205,2015.965906,5.352216158
37.93397956,2.586554331,0.005132654,2080.167783,23.16036184
24.6061045,1.758369441,-0.001052809,2076.510987,25.17959458
8.746405622,1.494615794,-0.001617148,2067.370732,18.49102901
54.18174216,2.647955911,0.005051891,2046.756183,8.458748322
47.11330436,2.690897751,0.005414981,2061.423373,10.87669556
30.8433963,2.339258936,0.003214957,2038.384838,7.67251655
24.79449933,1.891275195,0.000867985,2083.637673,33.99523325
14.94925552,1.259667884,-0.004896419,2045.875461,12.00276847
21.26139143,2.140889312,0.004218971,2051.043187,10.09584927
26.06285954,1.76949456,-0.000857885,2057.627248,13.7589043
29.15949408,1.929868629,0.000189468,2061.102917,13.69510278
43.43296212,2.548772216,0.004363013,2061.285453,11.31386074
36.98574545,2.397302937,0.004322874,2052.463751,9.554544478
38.67471309,2.323379762,0.002029704,2074.652317,19.58863958
34.36350998,2.502701389,0.003842679,2056.385507,10.88610696
46.88999683,2.272560773,0.001833246,2016.777073,5.749572141
33.68465884,2.032180076,0.000470055,2078.992131,24.79001355
22.31265711,1.780663345,-0.000993391,2067.484005,17.00717772
36.87831619,2.669125054,0.005855494,2073.553442,15.94656013
40.49069176,2.299672442,0.002178947,2027.19463,6.783694543
41.33828203,2.663514383,0.005552554,2077.676547,18.55165173
26.14363321,2.20316584,0.003412875,2067.508194,15.69660881
15.07404774,1.588028866,-0.00183219,2068.752593,18.96612256
33.55353379,2.540982642,0.005490926,2078.041594,21.14377353
19.76321049,1.765148204,0.000162439,2079.886104,27.45998838
54.41456753,2.66968353,0.005040791,2050.80243,9.260309245
32.06041814,2.657400978,0.005616723,2034.689835,6.921033948
24.76770367,1.711266489,-0.001638177,2080.254215,28.32395929
31.89270419,2.020695348,0.000881695,2049.982084,10.41908174
46.47118964,2.609458922,0.005173206,2078.855727,20.42345137
47.11330436,2.690897751,0.005414981,2061.423373,10.87669556
30.93944018,2.10179745,0.002439833,2082.359572,28.27487097
42.86774447,2.518923733,0.004270356,2080.44673,22.25687584
28.90589668,2.162628218,0.001324,2037.81908,7.953759239
33.55353379,2.540982642,0.005490926,2078.041594,21.14377353
29.6008228,2.012147592,0.001238361,2066.217271,15.70296971
4.897100849,1.173177702,-0.005793919,2029.012662,9.565844948
42.49936432,2.569886643,0.004795344,2032.762225,6.548297198
45.06283414,2.171377464,0.001008724,2066.686134,15.0059929
52.41616665,2.914862398,0.007081556,2075.697386,16.61089409
27.7578427,1.802257653,-0.000687853,2069.852527,18.78286024
50.42217977,2.256494552,0.000369318,2058.899323,12.81846012
52.81249128,2.984383168,0.007991588,2084.475092,23.95718496
32.01276343,2.096927677,0.001513938,2069.645815,16.30522466
28.90589668,2.162628218,0.001324,2037.81908,7.953759239
29.30543813,1.826362827,-0.001917652,2036.917958,8.866265547
29.0746917,2.24614498,0.002722605,2076.501085,20.91369991
41.28124556,2.562269334,0.004495126,2031.765973,6.453752124
20.25580229,1.589311126,-0.002446303,2077.967116,26.82669019
26.18146281,1.526280429,-0.003493979,2022.50244,7.574574128
2.691923107,1.193976366,-0.004431708,2043.854875,11.92827
17.51495803,2.183526299,0.00381907,2063.497585,14.04742208
42.72954834,2.635051757,0.005577101,2082.373771,23.65101358
43.12491868,2.174310246,0.000456768,2071.10262,17.65149094
58.57913563,2.751295088,0.006091196,2053.929632,8.884623288
46.53734085,2.560137497,0.004121112,2072.92315,16.67175389
30.87170901,1.789025476,-0.001372885,2060.591485,14.56151565
7.496485561,1.417244208,-0.002563896,2075.098665,24.9668268
34.04612227,2.339569185,0.003906633,2077.219276,21.78031397
45.06918795,2.367684913,0.002820489,2045.856746,8.841155064
53.62031369,2.86743587,0.006483708,2063.65682,11.55362396
45.8050116,2.591080003,0.004905612,2051.493336,8.865768535
31.90213229,2.17190517,0.002258673,2084.09471,32.10071078
24.5729444,1.656105429,-0.001636965,2024.910925,8.066752451
33.91276284,1.875272134,-0.001996661,2063.41216,15.80158023
35.28880229,2.456437953,0.00459863,2083.961663,27.25314298
24.78347908,1.780647604,-0.000394665,2047.487356,10.49034669
37.60439086,1.821206312,-0.0010002,2043.338204,9.80461495
35.21733481,1.617418817,-0.002913222,2056.482737,14.02767623
37.29703758,2.295239563,0.003280911,2055.322165,11.12816417
47.12177284,2.48328709,0.003643524,2049.842654,9.377687823
24.19027157,1.918959728,0.000227961,2023.836406,7.092859389
26.51615339,2.130497599,0.002982284,2018.878571,6.414778556
33.40849752,2.159847938,0.001528785,2053.654262,11.49544759
51.99183471,2.823736149,0.006533865,2061.537996,11.22785509
38.69242238,2.33671493,0.002704016,2022.21797,6.506453969
30.36482705,2.07559931,0.001339002,2026.453827,6.894767892
24.98682421,2.207840213,0.003558636,2051.622916,10.10184378
34.4837612,1.911960955,-0.000751284,2046.821511,10.74569669
54.57187868,2.975172858,0.007868231,2085.407689,27.18060056
35.95643909,2.559717758,0.005830083,2085.690433,30.54064004
46.68033802,2.263933787,0.002236097,2067.162052,15.70770151
56.42660877,2.853186041,0.006205788,2082.330163,22.47390545
43.64601089,2.687931474,0.006061701,2082.337615,24.57318334
32.94681604,2.175178157,0.00184258,2045.5596,9.25221781
29.78476084,2.063099648,0.000938066,2044.988229,9.478844984
38.13919568,2.459908994,0.003868057,2069.259194,15.6788936
17.13579259,1.840647109,0.000927392,2025.310839,7.423909418
46.19079958,2.74028156,0.006222083,2058.324039,10.41508507
28.68086907,1.729551235,-0.002338556,2077.151487,25.51967247
45.53663802,2.546868186,0.004331592,2084.150409,27.12849393
27.04223146,2.071951487,0.002001462,2028.598398,7.359718499
42.83854656,2.39146625,0.003263006,2067.014218,15.05958593
28.06301409,2.128734344,0.001891635,2079.441013,25.93281038
38.48354778,2.207836991,0.002796051,2048.823572,9.937432422
38.20768801,2.356852536,0.004707205,2083.821764,29.08497091
22.54746796,1.798860673,-0.000697821,2037.623602,8.845373304
29.62718726,2.147357225,0.003390091,2048.318369,9.782959046
45.10486892,2.523900601,0.003634243,2083.238785,27.70074663
31.22029947,2.226589116,0.002020502,2042.49727,8.535389639
26.14363321,2.20316584,0.003412875,2067.508194,15.69660881
16.35325531,1.840585018,0.001267808,2040.413194,9.524615589
21.2653652,2.441526955,0.006454598,2086.115879,33.9160002
21.46879164,1.908888676,0.001002703,2050.247113,11.27458298
21.05727847,1.839786683,-0.000424005,2079.827744,27.45964938
43.6325908,2.462351287,0.002807591,2084.770779,31.94021005
35.0141695,2.031465392,0.000356002,2061.99887,14.18652147
28.75129853,1.707302713,-0.001759791,2025.118593,7.482653463
19.09428658,1.880963617,0.000299271,2074.911339,21.88410701
21.49809397,1.445545722,-0.002841405,2026.068947,8.589213658
24.8960295,2.180783859,0.002781608,2082.986112,28.71964425
56.57410807,3.001551753,0.008378272,2084.291723,23.40650057
15.36977117,1.86260417,0.001127487,2020.795553,6.859593154
60.24585925,3.122969974,0.007542345,2051.503149,7.606952756
26.00419011,2.155051163,0.002315468,2049.717713,10.46106499
43.06529691,2.40245975,0.003690161,2076.895174,21.18694646
30.54133229,2.180410448,0.002583333,2081.98139,26.64609776
26.49582937,2.332340359,0.005095349,2064.743105,13.53457576
45.08124025,2.731771452,0.006156703,2083.921082,27.08517413
26.84898768,1.942309321,0.001322941,2076.862425,22.53104197
23.72341717,2.444264032,0.005489725,2070.468346,16.02843098
29.53846695,2.218102525,0.003110917,2023.855576,6.670581168
43.76794372,2.300010135,0.001721921,2077.90073,23.02001692
46.68033802,2.263933787,0.002236097,2067.162052,15.70770151
58.29606773,3.265684877,0.00931347,2060.424429,8.911475029
39.81957285,2.352990659,0.003236408,2079.402154,22.27710897
18.176352,1.935436878,0.000500266,2078.521586,24.15566868
25.95236248,2.072403648,0.001885641,2062.705085,14.26594969
37.49941095,2.372622246,0.003677389,2054.108283,10.66158324
36.42279208,1.863390698,-0.000748417,2057.148051,13.26936211
24.16235229,2.008375877,0.001318661,2074.398066,21.14965848
27.37591098,1.77760668,-0.000100698,2047.667176,10.47419921
44.80257893,2.496260924,0.003520446,2048.920867,9.411578127
22.11461487,1.694276701,-0.001683443,2083.583659,34.00758901
51.15726668,2.991142773,0.007723482,2053.07614,8.679435113
24.98868179,2.126800333,0.002218607,2066.687918,15.11978656
20.31557714,1.512905697,-0.002185395,2074.127142,23.14251736
14.32753579,1.730296502,-0.00063009,2051.015929,11.39682951
36.36497309,2.343026191,0.002414462,2079.386579,23.67268224
30.06401315,2.062587181,0.000865066,2050.809022,10.58473157
20.80293553,1.906832039,0.000982857,2079.519983,25.2755178
38.86941669,2.67837156,0.006942675,2038.598466,7.006843681
2.691923107,1.193976366,-0.004431708,2043.854875,11.92827
33.40849752,2.159847938,0.001528785,2053.654262,11.49544759
30.64894852,2.027810559,0.000709197,2034.034205,7.968887771
30.89699119,2.173665293,0.002128668,2084.415342,33.52375267
58.57913563,2.751295088,0.006091196,2053.929632,8.884623288
46.34116978,2.385638581,0.002577779,2043.199888,8.463820806
46.19614902,2.40173399,0.002698532,2052.962362,10.08424162
30.73295319,2.196249331,0.003865344,2043.257838,8.844846757
30.34001771,2.226388702,0.002052591,2029.388275,7.3665611
44.127136,2.715572932,0.006743626,2023.061892,5.701599715
18.01230389,2.048923491,0.003226694,2022.701916,6.412460064
1.51092814,1.281798756,-0.003264998,2053.784526,13.78175669
55.10456436,2.959710576,0.006992537,2035.694701,6.224639111
42.80830563,2.845820814,0.007555137,2087.418938,32.35513061
30.68349255,1.941612671,0.001039828,2077.388304,23.93705374
36.76178071,2.14204761,0.001136328,2072.701012,19.17433159
44.00842878,2.774398321,0.006809182,2066.323373,12.89561827
17.13579259,1.840647109,0.000927392,2025.310839,7.423909418
29.43523106,2.500670448,0.005789025,2085.443683,31.4215934
53.6515271,2.733300849,0.005388059,2065.002651,12.05402563
34.74821486,2.155356424,0.001312085,2070.31877,16.71672698
45.13793961,2.546177242,0.004801683,2082.259071,25.01037026
48.72314901,2.310449257,0.001049972,2057.711744,12.33818591
6.461047557,1.350197835,-0.003541685,2055.418866,14.18283187
46.53734085,2.560137497,0.004121112,2072.92315,16.67175389
18.01230389,2.048923491,0.003226694,2022.701916,6.412460064
27.549289,1.881468966,-1.94E-05,2078.040759,24.54966273
16.23506625,1.515268158,-0.002121502,2079.335818,28.56688001
24.6061045,1.758369441,-0.001052809,2076.510987,25.17959458
41.42055915,2.294284842,0.002835917,2076.277846,19.74670115
42.05769699,2.437059609,0.00422595,2077.938947,21.04356961
41.62941207,2.443522127,0.00390826,2065.256183,13.41065776
28.16587823,2.436088485,0.004781291,2068.393724,14.75356589
22.1254116,1.803958619,-0.000617559,2026.590694,7.932276095
34.42777453,2.589862245,0.004753841,2084.258985,28.59581227
46.82031304,2.504261563,0.003071979,2080.757555,25.172801
17.99852504,1.605357411,-0.002551573,2058.30629,14.78451217
28.42208065,1.836684824,-0.000910334,2069.872544,19.11153401
29.0746917,2.24614498,0.002722605,2076.501085,20.91369991
35.51886108,2.288669715,0.002948674,2039.550153,8.290310288
48.9031938,2.326029052,0.000942341,2015.765906,6.188656043
37.49076931,2.327315673,0.003232968,2071.171153,16.51802585
37.60513178,2.298255321,0.003211727,2076.316075,20.06929373
38.11107787,2.369958834,0.003633326,2084.808359,30.69425017
13.14461951,1.887520402,0.00101428,2084.738709,34.2541178
21.2653652,2.441526955,0.006454598,2086.115879,33.9160002
34.49511114,1.921373431,-0.000730254,2041.990737,9.757010525
20.93419902,2.40458871,0.00504122,2033.488274,7.281336563
47.11330436,2.690897751,0.005414981,2061.423373,10.87669556
53.08120633,2.91085186,0.007431874,2088.114932,32.55434884
58.66812161,2.90572513,0.006704141,2070.10572,12.6896077
22.84971103,2.511944915,0.005972152,2015.080205,5.499249571
36.23511043,2.289296521,0.003132463,2083.25114,29.69581149
28.48125331,1.906997733,0.000527555,2042.450751,9.67097647
30.64894852,2.027810559,0.000709197,2034.034205,7.968887771
29.40885977,2.244983376,0.003631026,2026.945318,6.367136319
15.86649547,1.746241517,-7.43E-05,2078.034812,25.92682436
13.44106699,1.747459306,6.61E-05,2033.690883,8.602856393
36.77073274,2.320942513,0.00367823,2027.928806,6.351275279
16.63073554,1.95607862,0.00207773,2048.983292,10.22194179
36.88353248,2.434317666,0.004264334,2085.490874,31.33735199
33.62890378,2.256864078,0.000946694,2074.842284,20.26129572
33.8554115,2.315219706,0.003599202,2057.13358,10.73215611
17.15846004,1.86213917,0.001010993,2066.188635,16.53710148
36.21311355,2.393975596,0.00289456,2019.080344,6.041791653
22.54746796,1.798860673,-0.000697821,2037.623602,8.845373304
38.95856795,1.853786736,-0.001453226,2069.222057,17.87261181
26.18146281,1.526280429,-0.003493979,2022.50244,7.574574128
52.15459696,2.813164388,0.005910954,2067.360591,12.61518128
27.39890962,2.240019002,0.002796804,2080.4784,25.15066236
36.7019686,2.497206775,0.004633242,2083.8649,29.34682799
76.0520034,3.100795788,0.005919986,2047.052431,7.552157915
31.64758195,2.120987754,0.002328131,2033.505261,7.980931099
37.26095293,2.234494486,0.002171397,2069.318453,16.07011538
37.66254437,2.254174878,0.002817627,2080.906916,25.54850265
47.90878896,2.546263656,0.003466465,2072.700132,16.6396578
28.07535275,2.078024117,0.001709677,2074.222581,20.10983792
18.06245649,1.792418481,0.000240663,2076.936881,24.56724298
29.6008228,2.012147592,0.001238361,2066.217271,15.70296971
33.68876542,2.026770972,0.000441632,2036.947508,8.301821819
21.57522756,2.172936337,0.003320698,2048.864672,9.352568539
42.31172229,2.48128232,0.003349693,2064.28099,12.7826042
11.49096901,1.473083901,-0.001692328,2057.41305,14.46991983
29.43523106,2.500670448,0.005789025,2085.443683,31.4215934
45.59234197,2.495479734,0.004719819,2082.255509,25.83962684
23.03810095,1.973251703,0.001660464,2085.00583,34.97129515
17.79061821,1.555711656,-0.00184284,2057.97846,13.63142405
42.00124845,2.193833214,0.001821412,2043.990353,9.118039291
12.05088242,1.584072675,-0.001426954,2047.631775,11.56649402
21.57522756,2.172936337,0.003320698,2048.864672,9.352568539
18.37811207,1.76913468,-0.000325893,2046.729751,10.7089855
35.09953844,2.36389591,0.004284057,2070.34096,15.77395508
30.77108723,2.297898224,0.002843977,2036.403436,7.882826638
58.2264314,3.001324112,0.007678906,2034.502038,5.999944443
24.79449933,1.891275195,0.000867985,2083.637673,33.99523325
31.36189256,2.34016126,0.00447235,2066.808168,14.36581427
43.54408517,2.453917344,0.00455666,2060.326629,11.80699842
16.68921432,1.946215537,0.001612036,2083.237022,31.1315216
30.92333984,2.425351693,0.004619033,2073.550863,16.75033062
50.26206044,2.665807554,0.005085274,2085.760892,29.71902348
49.78219549,2.322669206,0.001191505,2049.302097,10.05262702
27.66096182,2.063135321,0.001234724,2074.151055,20.65808091
40.60859745,2.711012055,0.004983258,2064.333057,11.66930872
11.14788182,1.463275054,-0.003286713,2042.571241,10.42838417
24.98868179,2.126800333,0.002218607,2066.687918,15.11978656
17.13579259,1.840647109,0.000927392,2025.310839,7.423909418
42.9789077,2.69720777,0.005685525,2059.510256,10.95262497
16.72279354,1.773040992,-0.000325807,2053.703402,12.27244151
39.44575965,2.232429367,0.001883118,2051.537909,10.38152463
42.12526341,2.682080363,0.006146676,2079.325896,21.47138588
35.28880229,2.456437953,0.00459863,2083.961663,27.25314298
29.66978149,1.889933052,0.000377649,2068.014493,17.69712918
42.49936432,2.569886643,0.004795344,2032.762225,6.548297198
45.3737483,2.421443337,0.003551942,2083.901124,29.23824637
39.81957285,2.352990659,0.003236408,2079.402154,22.27710897
35.7579962,2.265369567,0.002334191,2030.073222,6.96570324
23.65381086,1.805233545,-0.000927374,2064.897814,16.26653015
16.04189448,1.768957574,-0.000456802,2070.10946,19.21444054
42.53993987,2.253286708,0.002073906,2030.561807,6.972601744
14.47213265,1.780417636,0.00071152,2053.711643,12.47215694
15.42854738,1.256151758,-0.005466631,2060.276417,15.97437806
27.02428118,2.169404471,0.001819055,2082.311493,28.15745247
48.72314901,2.310449257,0.001049972,2057.711744,12.33818591
54.07479952,2.691205816,0.004759028,2046.196962,8.455881688
37.58609299,2.202991805,0.001330579,2025.149044,6.993089106
34.8976555,2.163776819,0.001696102,2049.262962,9.617430463
16.35325531,1.840585018,0.001267808,2040.413194,9.524615589
38.29841277,2.702854546,0.006805884,2066.792184,12.70073499
35.53026093,1.966059299,-0.000404823,2080.223246,28.47079498
29.28085056,2.119876207,0.002183864,2017.123013,6.079136152
42.38427444,2.631995305,0.005900246,2068.889843,14.57988037
21.23517825,1.646360127,-0.002314257,2058.321818,14.5151763
23.19735251,1.87838979,-0.000406883,2074.076244,21.61953354
60.53986243,3.357050434,0.011808528,2044.899263,5.402198401
5.959082375,1.051851896,-0.005595651,2068.752148,20.80125001
-5.241459407,1.286433055,-0.002549556,2056.166329,14.7726076
21.46879164,1.908888676,0.001002703,2050.247113,11.27458298
23.97881209,1.397448042,-0.003871862,2026.917891,8.535049683
36.12229325,2.345862632,0.003550401,2075.805999,18.83328575
26.18146281,1.526280429,-0.003493979,2022.50244,7.574574128
36.12229325,2.345862632,0.003550401,2075.805999,18.83328575
15.07404774,1.588028866,-0.00183219,2068.752593,18.96612256
25.5073146,1.900083314,0.000696842,2075.66501,24.53182695
50.22528836,2.704864582,0.005176384,2033.508406,7.047309275
31.44327471,2.024035551,0.000759937,2072.159702,21.45886424
18.74072911,1.676138193,-0.000706926,2055.494414,14.30609913
18.2884174,2.092207931,0.002100807,2082.431429,33.05493477
0.443329554,1.270567747,-0.003723564,2075.912594,28.9181713
15.58238261,1.803926115,0.000161428,2064.594834,16.41683732
16.90182969,1.874419492,0.000868147,2074.177622,23.62771182
18.75030576,2.146350529,0.002731771,2049.196063,10.52115925
18.96461125,1.368815109,-0.003852218,2022.795974,8.443643516
32.98038229,2.800702261,0.006995278,2072.478686,16.43026743
37.87951376,2.421755855,0.005190045,2039.353103,8.649072414
17.73081591,1.681031357,-0.001489156,2026.158592,8.750393884
14.06177007,1.565516763,-0.001577818,2044.362972,11.80458024
